Number;Content Curator;Type;ID entities;Owner entities;Act;Warn;Date;Time (optional);Reason or other comments;Network
1078;lyazufey1812;Video\10;https://play.joystream.org/video/831;88;Accepted;;16.06.2021;;;New
1079;lyazufey1812;Video\10;https://play.joystream.org/video/830;118;Accepted;;16.06.2021;;;New
1080;lyazufey1812;Video\10;https://play.joystream.org/video/827;117;Warn;https://testnet.joystream.org/#/forum/threads/329?page=6;16.06.2021;;;New
1081;lyazufey1812;Video\10;https://play.joystream.org/video/828;117;Accepted;;16.06.2021;;;New
1082;lyazufey1812;Video\10;https://play.joystream.org/video/826;113;Accepted;;16.06.2021;;;New
1083;lyazufey1812;Video\10;https://play.joystream.org/video/833;154;Accepted;;16.06.2021;;;New
1084;lyazufey1812;Video\10;https://play.joystream.org/video/834;154;Accepted;;16.06.2021;;;New
1085;lyazufey1812;Video\10;https://play.joystream.org/video/835;154;Accepted;;16.06.2021;;;New
1086;lyazufey1812;Video\10;https://play.joystream.org/video/836;155;Accepted;;16.06.2021;;;New
1087;lyazufey1812;Video\10;https://play.joystream.org/video/837;60;Accepted;;16.06.2021;;;New
1088;lyazufey1812;Video\10;https://play.joystream.org/video/838;74;Accepted;;16.06.2021;;;New
1089;lyazufey1812;Video\10;https://play.joystream.org/video/839;74;Accepted;;16.06.2021;;;New
1090;lyazufey1812;Video\10;https://play.joystream.org/video/840;156;Accepted;;16.06.2021;;;New
1091;lyazufey1812;Video\10;https://play.joystream.org/video/841;74;Accepted;;16.06.2021;;;New
1092;lyazufey1812;Video\10;https://play.joystream.org/video/842;156;Accepted;;16.06.2021;;;New
1093;lyazufey1812;Video\10;https://play.joystream.org/video/843;156;Accepted;;16.06.2021;;;New
1094;lyazufey1812;Video\10;https://play.joystream.org/video/844;156;Accepted;;16.06.2021;;;New
1095;lyazufey1812;Video\10;https://play.joystream.org/video/845;156;Accepted;;16.06.2021;;;New
1096;lyazufey1812;Video\10;https://play.joystream.org/video/846;156;Accepted;;16.06.2021;;;New
1097;lyazufey1812;Video\10;https://play.joystream.org/video/847;156;Accepted;;16.06.2021;;;New
1098;lyazufey1812;Video\10;https://play.joystream.org/video/848;74;Accepted;;16.06.2021;;;New
1099;IgreX;Video\10;https://play.joystream.org/video/371;116;Censored;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=52;16.06.2021;;Wrong name, license, poor content;New
1100;IgreX;Channel\1;https://play.joystream.org/channel/135;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1101;IgreX;Channel\1;https://play.joystream.org/channel/124;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1102;IgreX;Channel\1;https://play.joystream.org/channel/125;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1103;IgreX;Channel\1;https://play.joystream.org/channel/131;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1104;IgreX;Channel\1;https://play.joystream.org/channel/134;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1105;IgreX;Channel\1;https://play.joystream.org/channel/132;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1106;IgreX;Channel\1;https://play.joystream.org/channel/133;joystream;Censored;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel. Empty channel without icon;New
1107;IgreX;Channel\1;https://play.joystream.org/channel/138;junedeveloper;Censored;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=54;16.06.2021;;Empty channel without icon;New
1108;IgreX;Channel\1;https://play.joystream.org/channel/136;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1109;IgreX;Channel\1;https://play.joystream.org/channel/142;joystream;Accepted;https://testnet.joystream.org/#/forum/threads/329?page=6&replyIdx=53;16.06.2021;;test channel;New
1110;lyazufey1812;Video\10;https://play.joystream.org/video/849;156;Accepted;;16.06.2021;;;New
1111;lyazufey1812;Video\10;https://play.joystream.org/video/850;156;Accepted;;16.06.2021;;;New
1112;lyazufey1812;Video\10;https://play.joystream.org/video/851;156;Accepted;;16.06.2021;;;New
1113;lyazufey1812;Video\10;https://play.joystream.org/video/852;156;Accepted;;16.06.2021;;;New
1114;lyazufey1812;Video\10;https://play.joystream.org/video/853;74;Accepted;;16.06.2021;;;New
1115;lyazufey1812;Video\10;https://play.joystream.org/video/854;156;Accepted;;16.06.2021;;;New
1116;lyazufey1812;Video\10;https://play.joystream.org/video/855;156;Accepted;;16.06.2021;;;New
1117;lyazufey1812;Video\10;https://play.joystream.org/video/856;156;Accepted;;16.06.2021;;;New
1118;lyazufey1812;Video\10;https://play.joystream.org/video/857;156;Accepted;;16.06.2021;;;New
1119;lyazufey1812;Video\10;https://play.joystream.org/video/858;156;Accepted;;16.06.2021;;;New
1120;lyazufey1812;Video\10;https://play.joystream.org/video/859;156;Accepted;;16.06.2021;;;New
1121;lyazufey1812;Video\10;https://play.joystream.org/video/860;156;Accepted;;16.06.2021;;;New
1122;lyazufey1812;Video\10;https://play.joystream.org/video/861;156;Accepted;;16.06.2021;;;New
1123;lyazufey1812;Video\10;https://play.joystream.org/video/862;156;Accepted;;16.06.2021;;;New
1124;lyazufey1812;Video\10;https://play.joystream.org/video/863;74;Accepted;;16.06.2021;;;New
1125;lyazufey1812;Video\10;https://play.joystream.org/video/864;74;Accepted;;16.06.2021;;;New
1126;lyazufey1812;Video\10;https://play.joystream.org/video/865;156;Accepted;;16.06.2021;;;New
1127;lyazufey1812;Video\10;https://play.joystream.org/video/866;156;Accepted;;16.06.2021;;;New
1128;lyazufey1812;Video\10;https://play.joystream.org/video/867;156;Accepted;;16.06.2021;;;New
1129;lyazufey1812;Video\10;https://play.joystream.org/video/868;156;Accepted;;16.06.2021;;;New
1130;lyazufey1812;Video\10;https://play.joystream.org/video/869;156;Accepted;;16.06.2021;;;New
1131;lyazufey1812;Video\10;https://play.joystream.org/video/870;156;Accepted;;16.06.2021;;;New
1132;lyazufey1812;Video\10;https://play.joystream.org/video/871;156;Accepted;;16.06.2021;;;New
1133;lyazufey1812;Video\10;https://play.joystream.org/video/872;156;Accepted;;16.06.2021;;;New
1134;lyazufey1812;Video\10;https://play.joystream.org/video/873;156;Accepted;;16.06.2021;;;New
1135;lyazufey1812;Video\10;https://play.joystream.org/video/874;156;Accepted;;16.06.2021;;;New
1136;lyazufey1812;Video\10;https://play.joystream.org/video/875;156;Accepted;;16.06.2021;;;New
1137;lyazufey1812;Video\10;https://play.joystream.org/video/876;156;Accepted;;16.06.2021;;;New
1138;lyazufey1812;Video\10;https://play.joystream.org/video/877;156;Accepted;;16.06.2021;;;New
1139;lyazufey1812;Video\10;https://play.joystream.org/video/878;156;Accepted;;16.06.2021;;;New
1140;lyazufey1812;Video\10;https://play.joystream.org/video/879;156;Accepted;;16.06.2021;;;New
1141;lyazufey1812;Video\10;https://play.joystream.org/video/880;156;Accepted;;16.06.2021;;;New
1142;lyazufey1812;Video\10;https://play.joystream.org/video/881;156;Accepted;;16.06.2021;;;New
1143;lyazufey1812;Video\10;https://play.joystream.org/video/882;156;Accepted;;16.06.2021;;;New
1144;lyazufey1812;Video\10;https://play.joystream.org/video/883;156;Accepted;;16.06.2021;;;New
1145;lyazufey1812;Video\10;https://play.joystream.org/video/884;156;Accepted;;16.06.2021;;;New
1146;lyazufey1812;Video\10;https://play.joystream.org/video/885;156;Accepted;;16.06.2021;;;New
1147;lyazufey1812;Video\10;https://play.joystream.org/video/886;156;Accepted;;16.06.2021;;;New
1148;lyazufey1812;Video\10;https://play.joystream.org/video/887;156;Accepted;;16.06.2021;;;New
1149;lyazufey1812;Video\10;https://play.joystream.org/video/888;156;Accepted;;16.06.2021;;;New
1150;lyazufey1812;Video\10;https://play.joystream.org/video/889;156;Accepted;;16.06.2021;;;New
1151;lyazufey1812;Video\10;https://play.joystream.org/video/890;156;Accepted;;16.06.2021;;;New
1152;lyazufey1812;Video\10;https://play.joystream.org/video/891;156;Accepted;;16.06.2021;;;New
1153;lyazufey1812;Video\10;https://play.joystream.org/video/892;156;Accepted;;16.06.2021;;;New
1154;lyazufey1812;Video\10;https://play.joystream.org/video/893;156;Accepted;;16.06.2021;;;New
1155;lyazufey1812;Video\10;https://play.joystream.org/video/894;156;Accepted;;16.06.2021;;;New
1156;lyazufey1812;Video\10;https://play.joystream.org/video/895;156;Accepted;;16.06.2021;;;New
1157;lyazufey1812;Video\10;https://play.joystream.org/video/896;156;Accepted;;16.06.2021;;;New
1158;lyazufey1812;Video\10;https://play.joystream.org/video/897;156;Accepted;;16.06.2021;;;New
1159;lyazufey1812;Video\10;https://play.joystream.org/video/898;156;Accepted;;16.06.2021;;;New
1160;lyazufey1812;Video\10;https://play.joystream.org/video/899;156;Accepted;;16.06.2021;;;New
1161;lyazufey1812;Video\10;https://play.joystream.org/video/900;156;Accepted;;16.06.2021;;;New
1162;lyazufey1812;Video\10;https://play.joystream.org/video/901;156;Accepted;;16.06.2021;;;New
1163;lyazufey1812;Video\10;https://play.joystream.org/video/902;156;Accepted;;16.06.2021;;;New
1164;lyazufey1812;Video\10;https://play.joystream.org/video/903;156;Accepted;;16.06.2021;;;New
1165;lyazufey1812;Video\10;https://play.joystream.org/video/904;156;Accepted;;16.06.2021;;;New
1166;lyazufey1812;Video\10;https://play.joystream.org/video/905;156;Accepted;;16.06.2021;;;New
1167;lyazufey1812;Video\10;https://play.joystream.org/video/906;156;Accepted;;16.06.2021;;;New
1168;lyazufey1812;Video\10;https://play.joystream.org/video/907;156;Accepted;;16.06.2021;;;New
1169;lyazufey1812;Video\10;https://play.joystream.org/video/908;156;Accepted;;16.06.2021;;;New
1170;lyazufey1812;Video\10;https://play.joystream.org/video/909;156;Accepted;;16.06.2021;;;New
1171;lyazufey1812;Video\10;https://play.joystream.org/video/910;156;Accepted;;16.06.2021;;;New
1172;lyazufey1812;Video\10;https://play.joystream.org/video/911;156;Accepted;;16.06.2021;;;New
1173;lyazufey1812;Video\10;https://play.joystream.org/video/912;156;Accepted;;16.06.2021;;;New
1174;lyazufey1812;Video\10;https://play.joystream.org/video/913;156;Accepted;;16.06.2021;;;New
1175;lyazufey1812;Video\10;https://play.joystream.org/video/914;156;Accepted;;16.06.2021;;;New
1176;lyazufey1812;Video\10;https://play.joystream.org/video/915;156;Accepted;;16.06.2021;;;New
1177;lyazufey1812;Video\10;https://play.joystream.org/video/916;156;Accepted;;16.06.2021;;;New
1178;lyazufey1812;Video\10;https://play.joystream.org/video/917;156;Accepted;;16.06.2021;;;New
1179;lyazufey1812;Video\10;https://play.joystream.org/video/918;156;Accepted;;16.06.2021;;;New
1180;lyazufey1812;Video\10;https://play.joystream.org/video/919;156;Accepted;;16.06.2021;;;New
1181;lyazufey1812;Video\10;https://play.joystream.org/video/920;156;Accepted;;16.06.2021;;;New
1182;lyazufey1812;Video\10;https://play.joystream.org/video/921;156;Accepted;;16.06.2021;;;New
1183;lyazufey1812;Video\10;https://play.joystream.org/video/922;156;Accepted;;16.06.2021;;;New
1184;lyazufey1812;Video\10;https://play.joystream.org/video/923;156;Accepted;;16.06.2021;;;New
1185;lyazufey1812;Video\10;https://play.joystream.org/video/924;156;Accepted;;16.06.2021;;;New
1186;lyazufey1812;Video\10;https://play.joystream.org/video/925;156;Accepted;;16.06.2021;;;New
1187;lyazufey1812;Video\10;https://play.joystream.org/video/926;156;Accepted;;16.06.2021;;;New
1188;lyazufey1812;Video\10;https://play.joystream.org/video/927;156;Accepted;;16.06.2021;;;New
1189;lyazufey1812;Video\10;https://play.joystream.org/video/928;156;Accepted;;16.06.2021;;;New
1190;lyazufey1812;Video\10;https://play.joystream.org/video/929;156;Accepted;;16.06.2021;;;New
1191;lyazufey1812;Video\10;https://play.joystream.org/video/930;156;Accepted;;16.06.2021;;;New
1192;lyazufey1812;Video\10;https://play.joystream.org/video/931;156;Accepted;;17.06.2021;;;New
1193;lyazufey1812;Video\10;https://play.joystream.org/video/932;156;Accepted;;17.06.2021;;;New
1194;lyazufey1812;Video\10;https://play.joystream.org/video/933;74;Accepted;;17.06.2021;;;New
1195;lyazufey1812;Video\10;https://play.joystream.org/video/934;74;Accepted;;17.06.2021;;;New
1196;lyazufey1812;Video\10;https://play.joystream.org/video/935;156;Accepted;;17.06.2021;;;New
1197;lyazufey1812;Video\10;https://play.joystream.org/video/936;156;Accepted;;17.06.2021;;;New
1198;lyazufey1812;Video\10;https://play.joystream.org/video/937;156;Accepted;;17.06.2021;;;New
1199;lyazufey1812;Video\10;https://play.joystream.org/video/938;156;Accepted;;17.06.2021;;;New
1200;lyazufey1812;Video\10;https://play.joystream.org/video/939;156;Accepted;;17.06.2021;;;New
1201;lyazufey1812;Video\10;https://play.joystream.org/video/941;156;Accepted;;17.06.2021;;;New
1202;lyazufey1812;Video\10;https://play.joystream.org/video/942;156;Accepted;;17.06.2021;;;New
1203;lyazufey1812;Video\10;https://play.joystream.org/video/943;156;Accepted;;17.06.2021;;;New
1204;lyazufey1812;Video\10;https://play.joystream.org/video/944;156;Accepted;;17.06.2021;;;New
1205;lyazufey1812;Video\10;https://play.joystream.org/video/945;156;Accepted;;17.06.2021;;;New
1206;lyazufey1812;Video\10;https://play.joystream.org/video/946;156;Accepted;;17.06.2021;;;New
1207;IgreX;Video\10;https://play.joystream.org/video/1110;163;Accepted;;18.06.2021;;;New
1208;IgreX;Video\10;https://play.joystream.org/video/1109;163;Accepted;;18.06.2021;;;New
1209;IgreX;Video\10;https://play.joystream.org/video/1108;163;Accepted;;18.06.2021;;;New
1210;IgreX;Video\10;https://play.joystream.org/video/1107;163;Accepted;;18.06.2021;;;New
1211;IgreX;Video\10;https://play.joystream.org/video/1104;163;Accepted;;18.06.2021;;;New
1212;IgreX;Video\10;https://play.joystream.org/video/1103;163;Accepted;;18.06.2021;;;New
1213;IgreX;Video\10;https://play.joystream.org/video/755;147;Accepted;;18.06.2021;;;New
1214;IgreX;Video\10;https://play.joystream.org/video/779;74;Accepted;;18.06.2021;;;New
1215;IgreX;Video\10;https://play.joystream.org/video/780;74;Accepted;;18.06.2021;;;New
1216;IgreX;Video\10;https://play.joystream.org/video/781;74;Accepted;;18.06.2021;;;New
1217;IgreX;Video\10;https://play.joystream.org/video/782;74;Accepted;;18.06.2021;;;New
1218;IgreX;Video\10;https://play.joystream.org/video/785;74;Accepted;;18.06.2021;;;New
1219;IgreX;Video\10;https://play.joystream.org/video/793;74;Accepted;;18.06.2021;;;New
1220;IgreX;Video\10;https://play.joystream.org/video/795;74;Accepted;;18.06.2021;;;New
1221;IgreX;Video\10;https://play.joystream.org/video/797;74;Accepted;;18.06.2021;;;New
