Number;Content Curator;Type;ID entities;Owner entities;Act;Warn (link);Date;Time (optional);Reason or other comments;Network;Sum
4523;prontera;Video\10;https://play.joystream.org/video/4617;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4524;prontera;Video\10;https://play.joystream.org/video/4619;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4525;prontera;Video\10;https://play.joystream.org/video/3814;Avtodrom;Accepted;;24.07.2021;;;;1
4526;prontera;Video\10;https://play.joystream.org/video/3879;Interviews(Archive);Accepted;;24.07.2021;;;;1
4527;prontera;Video\10;https://play.joystream.org/video/3882;Interviews(Archive);Accepted;;24.07.2021;;;;1
4528;prontera;Video\10;https://play.joystream.org/video/3881;Interviews(Archive);Accepted;;24.07.2021;;;;1
4529;prontera;Video\10;https://play.joystream.org/video/4185;Crafting Games;Accepted;;24.07.2021;;;;1
4530;prontera;Video\10;https://play.joystream.org/video/4620;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4531;prontera;Video\10;https://play.joystream.org/video/4621;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4532;prontera;Video\10;https://play.joystream.org/video/4623;Cars & Tuning;Accepted;;24.07.2021;;;;1
4533;prontera;Video\10;https://play.joystream.org/video/4622;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4534;prontera;Video\10;https://play.joystream.org/video/4788;;None;Video not found;24.07.2021;;Video not found;;1
4535;prontera;Video\10;https://play.joystream.org/video/4624;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4536;prontera;Video\10;https://play.joystream.org/video/3904;ZAZIK;Accepted;;24.07.2021;;;;1
4537;prontera;Video\10;https://play.joystream.org/video/3909;ZAZIK;Accepted;;24.07.2021;;;;1
4538;prontera;Video\10;https://play.joystream.org/video/3906;ZAZIK;Accepted;;24.07.2021;;;;1
4539;prontera;Video\10;https://play.joystream.org/video/3905;Abandonned Places;Accepted;;24.07.2021;;;;1
4540;prontera;Video\10;https://play.joystream.org/video/3910;ZAZIK;Accepted;;24.07.2021;;;;1
4541;prontera;Video\10;https://play.joystream.org/video/3911;ZAZIK;Accepted;;24.07.2021;;;;1
4542;prontera;Video\10;https://play.joystream.org/video/3913;ZAZIK;Accepted;;24.07.2021;;;;1
4543;prontera;Video\10;https://play.joystream.org/video/3912;Abandonned Places;Accepted;;24.07.2021;;;;1
4544;prontera;Video\10;https://play.joystream.org/video/3918;Abandonned Places;Accepted;;24.07.2021;;;;1
4545;prontera;Video\10;https://play.joystream.org/video/3919;Covalent;Accepted;;24.07.2021;;;;1
4546;prontera;Video\10;https://play.joystream.org/video/3880;Interviews(Archive);Accepted;;24.07.2021;;;;1
4547;prontera;Video\10;https://play.joystream.org/video/3885;Interviews(Archive);Accepted;;24.07.2021;;;;1
4548;prontera;Video\10;https://play.joystream.org/video/3884;Interviews(Archive);Accepted;;24.07.2021;;;;1
4549;prontera;Video\10;https://play.joystream.org/video/3883;Interviews(Archive);Accepted;;24.07.2021;;;;1
4550;prontera;Video\10;https://play.joystream.org/video/3929;Web3;Accepted;;24.07.2021;;;;1
4551;prontera;Video\10;https://play.joystream.org/video/4626;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4552;prontera;Video\10;https://play.joystream.org/video/3886;Interviews(Archive);Accepted;;24.07.2021;;;;1
4553;prontera;Video\10;https://play.joystream.org/video/3887;Interviews(Archive);Accepted;;24.07.2021;;;;1
4554;prontera;Video\10;https://play.joystream.org/video/4628;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4555;prontera;Video\10;https://play.joystream.org/video/3888;Interviews(Archive);Accepted;;24.07.2021;;;;1
4556;prontera;Video\10;https://play.joystream.org/video/3931;Cardano;Accepted;;24.07.2021;;;;1
4557;lyazufey1812;Video\10;https://play.joystream.org/video/4006;Polkadot;Accepted;;24.07.2021;;;;1
4558;lyazufey1812;Video\10;https://play.joystream.org/video/4298;Polkadot;Accepted;;24.07.2021;;;;1
4559;lyazufey1812;Video\10;https://play.joystream.org/video/4625;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4560;lyazufey1812;Video\10;https://play.joystream.org/video/4789;Diving stories;Accepted;;24.07.2021;;;;1
4561;lyazufey1812;Video\10;https://play.joystream.org/video/4630;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4562;lyazufey1812;Video\10;https://play.joystream.org/video/4629;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4563;lyazufey1812;Video\10;https://play.joystream.org/video/4787;Diving stories;Accepted;;24.07.2021;;;;1
4564;lyazufey1812;Video\10;https://play.joystream.org/video/4633;Skyships;Accepted;;24.07.2021;;;;1
4565;lyazufey1812;Video\10;https://play.joystream.org/video/4632;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4566;lyazufey1812;Video\10;https://play.joystream.org/video/4634;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4567;lyazufey1812;Video\10;https://play.joystream.org/video/3768;Joystream movie;Accepted;;24.07.2021;;;;1
4568;lyazufey1812;Video\10;https://play.joystream.org/video/3777;Avtodrom;Accepted;;24.07.2021;;;;1
4569;lyazufey1812;Video\10;https://play.joystream.org/video/4627;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4570;lyazufey1812;Video\10;https://play.joystream.org/video/4637;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4571;lyazufey1812;Video\10;https://play.joystream.org/video/4636;Skyships;Accepted;;24.07.2021;;;;1
4572;lyazufey1812;Video\10;https://play.joystream.org/video/4635;Beards & Bitcoins Podcast;Accepted;;24.07.2021;;;;1
4573;lyazufey1812;Video\10;https://play.joystream.org/video/4790;Diving stories;Accepted;;24.07.2021;;;;1
4574;lyazufey1812;Video\10;https://play.joystream.org/video/4639;Skyships;Accepted;;24.07.2021;;;;1
4575;lyazufey1812;Video\10;https://play.joystream.org/video/4641;Skyships;Accepted;;24.07.2021;;;;1
4576;lyazufey1812;Video\10;https://play.joystream.org/video/4638;Skyships;Accepted;;24.07.2021;;;;1
4577;lyazufey1812;Video\10;https://play.joystream.org/video/3778;Avtodrom;Accepted;;24.07.2021;;;;1
4578;lyazufey1812;Video\10;https://play.joystream.org/video/3786;Невкусная паста;Censored;https://testnet.joystream.org/#/forum/threads/329?replyIdx=90&page=9;23.07.2021;;duplicate;;1
4579;Meskalin;Video\10;https://play.joystream.org/video/5569;Crypto News;Accepted;;24.07.2021;;;;1
4580;Meskalin;Video\10;https://play.joystream.org/video/5568;Crypto News;Accepted;;24.07.2021;;;;1
4581;Meskalin;Video\10;https://play.joystream.org/video/5567;Crypto News;Accepted;;24.07.2021;;;;1
4582;Meskalin;Video\10;https://play.joystream.org/video/5565;Crypto News;Accepted;;24.07.2021;;;;1
4583;Meskalin;Video\10;https://play.joystream.org/video/5564;Crypto News;Accepted;;24.07.2021;;;;1
4584;Meskalin;Video\10;https://play.joystream.org/video/5563;Crypto News;Accepted;;24.07.2021;;;;1
4585;Meskalin;Video\10;https://play.joystream.org/video/5562;Crypto News;Accepted;;24.07.2021;;;;1
4586;Meskalin;Video\10;https://play.joystream.org/video/5561;Crypto News;Accepted;;24.07.2021;;;;1
4587;Meskalin;Video\10;https://play.joystream.org/video/5560;Crypto News;Accepted;;24.07.2021;;;;1
4588;Meskalin;Video\10;https://play.joystream.org/video/5559;Crypto News;Accepted;;24.07.2021;;;;1
4589;Meskalin;Video\10;https://play.joystream.org/video/5557;Crypto News;Accepted;;24.07.2021;;;;1
4590;Meskalin;Video\10;https://play.joystream.org/video/5556;Crypto News;Accepted;;24.07.2021;;;;1
4591;Meskalin;Video\10;https://play.joystream.org/video/5555;Crypto News;Accepted;;24.07.2021;;;;1
4592;Meskalin;Video\10;https://play.joystream.org/video/5554;Crypto News;Accepted;;24.07.2021;;;;1
4593;Meskalin;Video\10;https://play.joystream.org/video/5553;Crypto News;Accepted;;24.07.2021;;;;1
4594;Meskalin;Video\10;https://play.joystream.org/video/5511;Crypto News;Accepted;;24.07.2021;;;;1
4595;Meskalin;Video\10;https://play.joystream.org/video/5510;Crypto News;Accepted;;24.07.2021;;;;1
4596;Meskalin;Video\10;https://play.joystream.org/video/5508;Crypto News;Accepted;;24.07.2021;;;;1
4597;Meskalin;Video\10;https://play.joystream.org/video/5507;Crypto News;Accepted;;24.07.2021;;;;1
4598;Meskalin;Video\10;https://play.joystream.org/video/5506;Crypto News;Accepted;;24.07.2021;;;;1
4599;Meskalin;Video\10;https://play.joystream.org/video/5504;Crypto News;Accepted;;24.07.2021;;;;1
4600;Meskalin;Video\10;https://play.joystream.org/video/5502;Crypto News;Accepted;;24.07.2021;;;;1
4601;Meskalin;Video\10;https://play.joystream.org/video/5501;Crypto News;Accepted;;24.07.2021;;;;1
4602;Meskalin;Video\10;https://play.joystream.org/video/5500;Crypto News;Accepted;;24.07.2021;;;;1
4603;Meskalin;Video\10;https://play.joystream.org/video/5497;Crypto News;Accepted;;24.07.2021;;;;1
4604;Meskalin;Video\10;https://play.joystream.org/video/5486;Crypto News;Accepted;;24.07.2021;;;;1
4605;Meskalin;Video\10;https://play.joystream.org/video/5485;Crypto News;Accepted;;24.07.2021;;;;1
4606;Meskalin;Video\10;https://play.joystream.org/video/5483;Crypto News;Accepted;;24.07.2021;;;;1
4607;Meskalin;Video\10;https://play.joystream.org/video/5479;Crypto News;Accepted;;24.07.2021;;;;1
4608;Meskalin;Video\10;https://play.joystream.org/video/5477;Crypto News;Accepted;;24.07.2021;;;;1
4609;Meskalin;Video\10;https://play.joystream.org/video/5459;Crypto News;Accepted;;24.07.2021;;;;1
4610;Meskalin;Video\10;https://play.joystream.org/video/5456;Crypto News;Accepted;;24.07.2021;;;;1
4611;Meskalin;Video\10;https://play.joystream.org/video/5452;Crypto News;Accepted;;24.07.2021;;;;1
4612;Meskalin;Video\10;https://play.joystream.org/video/5450;Crypto News;Accepted;;24.07.2021;;;;1
4613;Meskalin;Video\10;https://play.joystream.org/video/5446;Crypto News;Accepted;;24.07.2021;;;;1
4614;Meskalin;Video\10;https://play.joystream.org/video/5436;Crypto News;Accepted;;24.07.2021;;;;1
4615;Meskalin;Video\10;https://play.joystream.org/video/5434;Crypto News;Accepted;;24.07.2021;;;;1
4616;Meskalin;Video\10;https://play.joystream.org/video/5431;Crypto News;Accepted;;24.07.2021;;;;1
4617;Meskalin;Video\10;https://play.joystream.org/video/5428;Crypto News;Accepted;;24.07.2021;;;;1
4618;Meskalin;Video\10;https://play.joystream.org/video/5414;Crypto News;Accepted;;24.07.2021;;;;1
4619;Meskalin;Video\10;https://play.joystream.org/video/5408;Crypto News;Accepted;;24.07.2021;;;;1
4620;Meskalin;Video\10;https://play.joystream.org/video/5403;Crypto News;Accepted;;24.07.2021;;;;1
4621;Meskalin;Video\10;https://play.joystream.org/video/5382;Crypto News;Accepted;;24.07.2021;;;;1
4622;Meskalin;Video\10;https://play.joystream.org/video/5381;Crypto News;Accepted;;24.07.2021;;;;1
4623;Meskalin;Video\10;https://play.joystream.org/video/5380;Crypto News;Accepted;;24.07.2021;;;;1
4624;Meskalin;Video\10;https://play.joystream.org/video/5379;Crypto News;Accepted;;24.07.2021;;;;1
4625;Meskalin;Video\10;https://play.joystream.org/video/5378;Crypto News;Accepted;;24.07.2021;;;;1
4626;Meskalin;Video\10;https://play.joystream.org/video/5377;Crypto News;Accepted;;24.07.2021;;;;1
4627;Meskalin;Video\10;https://play.joystream.org/video/5376;Crypto News;Accepted;;24.07.2021;;;;1
4628;Meskalin;Video\10;https://play.joystream.org/video/5375;Crypto News;Accepted;;24.07.2021;;;;1
4629;Meskalin;Video\10;https://play.joystream.org/video/5374;Crypto News;Accepted;;24.07.2021;;;;1
4630;Meskalin;Video\10;https://play.joystream.org/video/5373;Crypto News;Accepted;;24.07.2021;;;;1
4631;Meskalin;Video\10;https://play.joystream.org/video/5365;Crypto News;Accepted;;24.07.2021;;;;1
4632;Meskalin;Video\10;https://play.joystream.org/video/5364;Crypto News;Accepted;;24.07.2021;;;;1
4633;Meskalin;Video\10;https://play.joystream.org/video/5362;Crypto News;Accepted;;24.07.2021;;;;1
4634;Meskalin;Video\10;https://play.joystream.org/video/5361;Crypto News;Accepted;;24.07.2021;;;;1
4635;Meskalin;Video\10;https://play.joystream.org/video/5360;Crypto News;Accepted;;24.07.2021;;;;1
4636;Meskalin;Video\10;https://play.joystream.org/video/5329;Crypto News;Accepted;;24.07.2021;;;;1
4637;Meskalin;Video\10;https://play.joystream.org/video/5328;Crypto News;Accepted;;24.07.2021;;;;1
4638;Meskalin;Video\10;https://play.joystream.org/video/5327;Crypto News;Accepted;;24.07.2021;;;;1
4639;Meskalin;Video\10;https://play.joystream.org/video/5324;Crypto News;Accepted;;24.07.2021;;;;1
4640;Meskalin;Video\10;https://play.joystream.org/video/5322;Crypto News;Accepted;;24.07.2021;;;;1
4641;Meskalin;Video\10;https://play.joystream.org/video/5300;Crypto News;Accepted;;24.07.2021;;;;1
4642;Meskalin;Video\10;https://play.joystream.org/video/5298;Crypto News;Accepted;;24.07.2021;;;;1
4643;Meskalin;Video\10;https://play.joystream.org/video/5297;Crypto News;Accepted;;24.07.2021;;;;1
4644;Meskalin;Video\10;https://play.joystream.org/video/5295;Crypto News;Accepted;;24.07.2021;;;;1
4645;Meskalin;Video\10;https://play.joystream.org/video/5294;Crypto News;Accepted;;24.07.2021;;;;1
4646;Meskalin;Video\10;https://play.joystream.org/video/5258;Crypto News;Accepted;;24.07.2021;;;;1
4647;Meskalin;Video\10;https://play.joystream.org/video/5256;Crypto News;Accepted;;24.07.2021;;;;1
4648;Meskalin;Video\10;https://play.joystream.org/video/5255;Crypto News;Accepted;;24.07.2021;;;;1
4649;Meskalin;Video\10;https://play.joystream.org/video/5253;Crypto News;Accepted;;24.07.2021;;;;1
4650;Meskalin;Video\10;https://play.joystream.org/video/5249;Crypto News;Accepted;;24.07.2021;;;;1
4651;Meskalin;Video\10;https://play.joystream.org/video/5235;Crypto News;Accepted;;24.07.2021;;;;1
4652;Meskalin;Video\10;https://play.joystream.org/video/5232;Crypto News;Accepted;;24.07.2021;;;;1
4653;Meskalin;Video\10;https://play.joystream.org/video/5231;Crypto News;Accepted;;24.07.2021;;;;1
4654;Meskalin;Video\10;https://play.joystream.org/video/5230;Crypto News;Accepted;;24.07.2021;;;;1
4655;Meskalin;Video\10;https://play.joystream.org/video/5227;Crypto News;Accepted;;24.07.2021;;;;1
4656;Meskalin;Video\10;https://play.joystream.org/video/5222;Crypto News;Accepted;;24.07.2021;;;;1
4657;Meskalin;Video\10;https://play.joystream.org/video/5220;Crypto News;Accepted;;24.07.2021;;;;1
4658;prontera;Video\10;https://play.joystream.org/video/3790;Невкусная паста;None;;26.07.2021;;does not play;;1
4659;prontera;Video\10;https://play.joystream.org/video/3772;Avtodrom;Accepted;;26.07.2021;;;;1
4660;prontera;Video\10;https://play.joystream.org/video/3774;PrettyFreak;Accepted;;26.07.2021;;;;1
4661;prontera;Video\10;https://play.joystream.org/video/3775;2+2=3.14;Accepted;;26.07.2021;;;;1
4662;prontera;Video\10;https://play.joystream.org/video/3776;Polkadot;Accepted;;26.07.2021;;;;1
4663;prontera;Video\10;https://play.joystream.org/video/3789;Невкусная паста;None;;26.07.2021;;does not play;;1
4664;prontera;Video\10;https://play.joystream.org/video/3850;Crypto;Accepted;;26.07.2021;;;;1
4665;prontera;Video\10;https://play.joystream.org/video/3791;Невкусная паста;None;;26.07.2021;;does not play;;1
4666;prontera;Video\10;https://play.joystream.org/video/3851;Interviews(Archive);Accepted;;26.07.2021;;;;1
4667;prontera;Video\10;https://play.joystream.org/video/3817;Crypto;Accepted;;26.07.2021;;;;1
4668;prontera;Video\10;https://play.joystream.org/video/3818;Crypto;Accepted;;26.07.2021;;;;1
4669;prontera;Video\10;https://play.joystream.org/video/3816;Crypto;Accepted;;26.07.2021;;;;1
4670;prontera;Video\10;https://play.joystream.org/video/3855;Interviews(Archive);Accepted;;26.07.2021;;;;1
4671;prontera;Video\10;https://play.joystream.org/video/3852;Interviews(Archive);Accepted;;26.07.2021;;;;1
4672;prontera;Video\10;https://play.joystream.org/video/3853;Crypto;Accepted;;26.07.2021;;;;1
4673;prontera;Video\10;https://play.joystream.org/video/3892;Interviews(Archive);Accepted;;26.07.2021;;;;1
4674;prontera;Video\10;https://play.joystream.org/video/3854;Interviews(Archive);Accepted;;26.07.2021;;;;1
4675;prontera;Video\10;https://play.joystream.org/video/3819;Crypto;Accepted;;26.07.2021;;;;1
4676;prontera;Video\10;https://play.joystream.org/video/3941;Joy channel;Accepted;;26.07.2021;;;;1
4677;prontera;Video\10;https://play.joystream.org/video/3821;Crypto;Accepted;;26.07.2021;;;;1
4678;prontera;Video\10;https://play.joystream.org/video/3822;Crypto;Accepted;;26.07.2021;;;;1
4679;prontera;Video\10;https://play.joystream.org/video/3940;Avtodrom;Accepted;;26.07.2021;;;;1
4680;prontera;Video\10;https://play.joystream.org/video/3942;Avtodrom;Accepted;;26.07.2021;;;;1
4681;prontera;Video\10;https://play.joystream.org/video/3997;Polkadot;Accepted;;26.07.2021;;;;1
4682;prontera;Video\10;https://play.joystream.org/video/3999;Все про футбол;Accepted;;26.07.2021;;;;1
4683;prontera;Video\10;https://play.joystream.org/video/4031;Abandonned Places;Accepted;;26.07.2021;;;;1
4684;prontera;Video\10;https://play.joystream.org/video/4029;Polkadot;Accepted;;26.07.2021;;;;1
4685;prontera;Video\10;https://play.joystream.org/video/4030;china;Accepted;;26.07.2021;;;;1
4686;prontera;Video\10;https://play.joystream.org/video/3827;Avtodrom;Accepted;;26.07.2021;;;;1
4687;prontera;Video\10;https://play.joystream.org/video/3824;Crypto;Accepted;;26.07.2021;;;;1
4688;prontera;Video\10;https://play.joystream.org/video/3825;Crypto;Accepted;;26.07.2021;;;;1
4689;prontera;Video\10;https://play.joystream.org/video/3823;Crypto;Accepted;;26.07.2021;;;;1
4690;prontera;Video\10;https://play.joystream.org/video/3868;Interviews(Archive);Accepted;;26.07.2021;;;;1
4691;prontera;Video\10;https://play.joystream.org/video/3870;Interviews(Archive);Accepted;;26.07.2021;;;;1
4692;prontera;Video\10;https://play.joystream.org/video/3869;Interviews(Archive);Accepted;;26.07.2021;;;;1
4693;prontera;Video\10;https://play.joystream.org/video/3867;Interviews(Archive);Accepted;;26.07.2021;;;;1
4694;prontera;Video\10;https://play.joystream.org/video/3871;Interviews(Archive);Accepted;;26.07.2021;;;;1
4695;prontera;Video\10;https://play.joystream.org/video/3826;Crypto;Accepted;;26.07.2021;;;;1
4696;prontera;Video\10;https://play.joystream.org/video/3872;Interviews(Archive);Accepted;;26.07.2021;;;;1
4697;prontera;Video\10;https://play.joystream.org/video/3828;Crypto;Accepted;;26.07.2021;;;;1
4698;prontera;Video\10;https://play.joystream.org/video/3893;Interviews(Archive);Accepted;;26.07.2021;;;;1
4699;prontera;Video\10;https://play.joystream.org/video/3830;Avtodrom;Accepted;;26.07.2021;;;;1
4700;prontera;Video\10;https://play.joystream.org/video/3829;Crypto;Accepted;;26.07.2021;;;;1
4701;prontera;Video\10;https://play.joystream.org/video/3907;ZAZIK;Accepted;;26.07.2021;;;;1
4702;prontera;Video\10;https://play.joystream.org/video/3831;Crypto;Accepted;;26.07.2021;;;;1
4703;prontera;Video\10;https://play.joystream.org/video/3835;Interviews(Archive);Accepted;;26.07.2021;;;;1
4704;prontera;Video\10;https://play.joystream.org/video/4644;Skyships;Accepted;;26.07.2021;;;;1
4705;prontera;Video\10;https://play.joystream.org/video/3832;Crypto;Accepted;;26.07.2021;;;;1
4706;prontera;Video\10;https://play.joystream.org/video/3833;Avtodrom;Accepted;;26.07.2021;;;;1
4707;prontera;Video\10;https://play.joystream.org/video/3834;Interviews(Archive);Accepted;;26.07.2021;;;;1
4708;prontera;Video\10;https://play.joystream.org/video/3836;Interviews(Archive);Accepted;;26.07.2021;;;;1
4709;prontera;Video\10;https://play.joystream.org/video/3844;Crypto;Accepted;;26.07.2021;;;;1
4710;prontera;Video\10;https://play.joystream.org/video/4645;Skyships;Accepted;;26.07.2021;;;;1
4711;prontera;Video\10;https://play.joystream.org/video/3847;Interviews(Archive);Accepted;;26.07.2021;;;;1
4712;prontera;Video\10;https://play.joystream.org/video/3845;Interviews(Archive);Accepted;;26.07.2021;;;;1
4713;prontera;Video\10;https://play.joystream.org/video/3849;Interviews(Archive);Accepted;;26.07.2021;;;;1
4714;prontera;Video\10;https://play.joystream.org/video/3846;Interviews(Archive);Accepted;;26.07.2021;;;;1
4715;prontera;Video\10;https://play.joystream.org/video/3848;Crypto;Accepted;;26.07.2021;;;;1
4716;prontera;Video\10;https://play.joystream.org/video/3860;Interviews(Archive);Accepted;;26.07.2021;;;;1
4717;prontera;Video\10;https://play.joystream.org/video/3856;Crypto;Accepted;;26.07.2021;;;;1
4718;prontera;Video\10;https://play.joystream.org/video/3858;Interviews(Archive);Accepted;;26.07.2021;;;;1
4719;prontera;Video\10;https://play.joystream.org/video/3864;Interviews(Archive);Accepted;;26.07.2021;;;;1
4720;prontera;Video\10;https://play.joystream.org/video/4600;Beards & Bitcoins Podcast;Accepted;;26.07.2021;;;;1
4721;prontera;Video\10;https://play.joystream.org/video/3866;Interviews(Archive);Accepted;;26.07.2021;;;;1
4722;prontera;Video\10;https://play.joystream.org/video/3857;Interviews(Archive);Accepted;;26.07.2021;;;;1
4723;prontera;Video\10;https://play.joystream.org/video/3861;Interviews(Archive);Accepted;;26.07.2021;;;;1
4724;prontera;Video\10;https://play.joystream.org/video/3862;Interviews(Archive);Accepted;;26.07.2021;;;;1
4725;prontera;Video\10;https://play.joystream.org/video/3865;Interviews(Archive);Accepted;;26.07.2021;;;;1
4726;prontera;Video\10;https://play.joystream.org/video/3863;Avtodrom;Accepted;;26.07.2021;;;;1
4727;prontera;Video\10;https://play.joystream.org/video/3894;Web3;Accepted;;26.07.2021;;;;1
4728;prontera;Video\10;https://play.joystream.org/video/4792;Diving stories;Accepted;;26.07.2021;;;;1
4729;prontera;Video\10;https://play.joystream.org/video/3897;Web3;Accepted;;26.07.2021;;;;1
4730;prontera;Video\10;https://play.joystream.org/video/4646;Rocket Star;Accepted;;26.07.2021;;;;1
4731;prontera;Video\10;https://play.joystream.org/video/3914;ZAZIK;Accepted;;26.07.2021;;;;1
4732;prontera;Video\10;https://play.joystream.org/video/3916;Covalent;Accepted;;26.07.2021;;;;1
4733;prontera;Video\10;https://play.joystream.org/video/3917;Covalent;Accepted;;26.07.2021;;;;1
4734;prontera;Video\10;https://play.joystream.org/video/3915;ZAZIK;Accepted;;26.07.2021;;;;1
4735;prontera;Video\10;https://play.joystream.org/video/4793;Hubble podcast;Accepted;;26.07.2021;;;;1
4736;prontera;Video\10;https://play.joystream.org/video/3920;Covalent;Accepted;;26.07.2021;;;;1
4737;prontera;Video\10;https://play.joystream.org/video/3925;Crypto;Accepted;;26.07.2021;;;;1
4738;prontera;Video\10;https://play.joystream.org/video/3921;Covalent;Accepted;;26.07.2021;;;;1
4739;prontera;Video\10;https://play.joystream.org/video/3922;ZAZIK;Accepted;;26.07.2021;;;;1
4740;prontera;Video\10;https://play.joystream.org/video/3923;Abandonned Places;Accepted;;26.07.2021;;;;1
4741;prontera;Video\10;https://play.joystream.org/video/3924;Crypto;Accepted;;26.07.2021;;;;1
4742;prontera;Video\10;https://play.joystream.org/video/4647;Crypto NY;Accepted;;26.07.2021;;;;1
4743;prontera;Video\10;https://play.joystream.org/video/3927;Crypto;Accepted;;26.07.2021;;;;1
4744;prontera;Video\10;https://play.joystream.org/video/3928;Crypto;Accepted;;26.07.2021;;;;1
4745;prontera;Video\10;https://play.joystream.org/video/3926;Crypto;Accepted;;26.07.2021;;;;1
4746;prontera;Video\10;https://play.joystream.org/video/3980;Avtodrom;Accepted;;26.07.2021;;;;1
4747;prontera;Video\10;https://play.joystream.org/video/3943;Avtodrom;Accepted;;26.07.2021;;;;1
4748;prontera;Video\10;https://play.joystream.org/video/3979;Все про футбол;Accepted;;26.07.2021;;;;1
4749;prontera;Video\10;https://play.joystream.org/video/3981;PrettyFreak;Accepted;;26.07.2021;;;;1
4750;prontera;Video\10;https://play.joystream.org/video/3985;PrettyFreak;Accepted;;26.07.2021;;;;1
4751;prontera;Video\10;https://play.joystream.org/video/3983;Avtodrom;Accepted;;26.07.2021;;;;1
4752;prontera;Video\10;https://play.joystream.org/video/4004;Abandonned Places;Accepted;;26.07.2021;;;;1
4753;prontera;Video\10;https://play.joystream.org/video/3930;Cardano;Accepted;;26.07.2021;;;;1
4754;prontera;Video\10;https://play.joystream.org/video/3944;Avtodrom;Accepted;;26.07.2021;;;;1
4755;prontera;Video\10;https://play.joystream.org/video/3932;Cardano;Accepted;;26.07.2021;;;;1
4756;prontera;Video\10;https://play.joystream.org/video/3933;Cardano;Accepted;;26.07.2021;;;;1
4757;prontera;Video\10;https://play.joystream.org/video/3986;PrettyFreak;Accepted;;26.07.2021;;;;1
4758;prontera;Video\10;https://play.joystream.org/video/3948;Avtodrom;Accepted;;26.07.2021;;;;1
4759;prontera;Video\10;https://play.joystream.org/video/3945;Avtodrom;Accepted;;26.07.2021;;;;1
4760;prontera;Video\10;https://play.joystream.org/video/3946;Avtodrom;None;;26.07.2021;;does not play;;1
4761;prontera;Video\10;https://play.joystream.org/video/3947;Avtodrom;Accepted;;26.07.2021;;;;1
4762;prontera;Video\10;https://play.joystream.org/video/3987;Avtodrom;Accepted;;26.07.2021;;;;1
4763;prontera;Video\10;https://play.joystream.org/video/4648;Crypto NY;Accepted;;26.07.2021;;;;1
4764;prontera;Video\10;https://play.joystream.org/video/4795;;None;Video not found;26.07.2021;;Video not found;;1
4765;prontera;Video\10;https://play.joystream.org/video/3990;Avtodrom;Accepted;;26.07.2021;;;;1
4766;prontera;Video\10;https://play.joystream.org/video/3934;Cardano;Accepted;;26.07.2021;;;;1
4767;prontera;Video\10;https://play.joystream.org/video/4649;Crypto NY;Accepted;;26.07.2021;;;;1
4768;prontera;Video\10;https://play.joystream.org/video/4796;;None;Video not found;26.07.2021;;Video not found;;1
4769;prontera;Video\10;https://play.joystream.org/video/4002;china;Accepted;;26.07.2021;;;;1
4770;prontera;Video\10;https://play.joystream.org/video/3950;Avtodrom;Accepted;;26.07.2021;;;;1
4771;prontera;Video\10;https://play.joystream.org/video/4650;Hubble podcast;Accepted;;26.07.2021;;;;1
4772;prontera;Video\10;https://play.joystream.org/video/4651;Crypto NY;Accepted;;26.07.2021;;;;1
4773;prontera;Video\10;https://play.joystream.org/video/4797;ZAZIK;Accepted;;26.07.2021;;;;1
4774;prontera;Video\10;https://play.joystream.org/video/4010;Все про футбол;Accepted;;26.07.2021;;;;1
4775;prontera;Video\10;https://play.joystream.org/video/4007;china;Accepted;;26.07.2021;;;;1
4776;prontera;Video\10;https://play.joystream.org/video/4008;china;Accepted;;26.07.2021;;;;1
4777;prontera;Video\10;https://play.joystream.org/video/4653;Crypto NY;Accepted;;26.07.2021;;;;1
4778;prontera;Video\10;https://play.joystream.org/video/4654;Crypto NY;Accepted;;26.07.2021;;;;1
4779;prontera;Video\10;https://play.joystream.org/video/4655;Crypto NY;Accepted;;26.07.2021;;;;1
4780;prontera;Video\10;https://play.joystream.org/video/4799;;None;does not play;26.07.2021;;Video not found;;1
4781;prontera;Video\10;https://play.joystream.org/video/4014;china;Accepted;;26.07.2021;;;;1
4782;prontera;Video\10;https://play.joystream.org/video/4016;Все про футбол;Accepted;;26.07.2021;;;;1
4783;prontera;Video\10;https://play.joystream.org/video/4015;china;Accepted;;26.07.2021;;;;1
4784;prontera;Video\10;https://play.joystream.org/video/4042;Cars & Tuning;Accepted;;26.07.2021;;;;1
